transaction_id,student_id,session_id,problem_name,post_test_score,corresponding_question,used_ai_on_corresponding_item
2033bb5f066a8e752d57495aa8055761,Stu_0be6f66ee87a066152b846e8ed71ff80,ctat_session_1684dbd2-b26b-b1c5-2ff1-5eb2ea6abd0a,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
86c8f984a2aea44bb34412b8f3d3e1c6,Stu_0c7ebcb9ca371ed1704bdcb2a4445b7a,ctat_session_f2ac33b1-e261-d944-3c22-5fd09aab3e1a,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.0
9e342bc704febf407cd18b3d5eb13744,Stu_0c7ebcb9ca371ed1704bdcb2a4445b7a,ctat_session_f2ac33b1-e261-d944-3c22-5fd09aab3e1a,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
0f1f2aae8b788df0d084889d382509e8,Stu_0c7ebcb9ca371ed1704bdcb2a4445b7a,ctat_session_f2ac33b1-e261-d944-3c22-5fd09aab3e1a,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
7389c59bee10fee701c7e7d574730976,Stu_0cfd062bcb6cd38a097c71f57404d147,ctat_session_042cd4fe-c7c7-b90d-6ae6-372ecb3f18ad,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
b05a3cbe6606d13ed46b1ca564dbcf2c,Stu_0cfd062bcb6cd38a097c71f57404d147,ctat_session_042cd4fe-c7c7-b90d-6ae6-372ecb3f18ad,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.5
6af4bebbb7caeb9129b960031ef4c90e,Stu_0cfd062bcb6cd38a097c71f57404d147,ctat_session_042cd4fe-c7c7-b90d-6ae6-372ecb3f18ad,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.5
81eff6f4db64833faedf94b5173fe8c2,Stu_0cfd062bcb6cd38a097c71f57404d147,ctat_session_042cd4fe-c7c7-b90d-6ae6-372ecb3f18ad,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
72c87cdaf56b33c6a2d7241edb514b2f,Stu_0d0ff3af8c83adf7ba258de1d1ab892e,ctat_session_7a3777dc-ac0b-1a21-09d1-7800dff69e13,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,0,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
1b6048935a7a16f179c78b4136bfa698,Stu_0d0ff3af8c83adf7ba258de1d1ab892e,ctat_session_7a3777dc-ac0b-1a21-09d1-7800dff69e13,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,0,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
a817e68a2dd0d14a5d3034cb4795a867,Stu_0d0ff3af8c83adf7ba258de1d1ab892e,ctat_session_7a3777dc-ac0b-1a21-09d1-7800dff69e13,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
5b243625a24d3b21244ca886fa24eb44,Stu_0d0ff3af8c83adf7ba258de1d1ab892e,ctat_session_7a3777dc-ac0b-1a21-09d1-7800dff69e13,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
9d32f9b029eeb0207f9eac8302df3d5d,Stu_0e3975a71f86c46b70860df32a44014f,ctat_session_6d09caa6-08cb-cd54-c4d7-f3e50b10e82a,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,0,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,0.5
fcc2caba8925872210d366c626d471bc,Stu_0e3975a71f86c46b70860df32a44014f,ctat_session_6d09caa6-08cb-cd54-c4d7-f3e50b10e82a,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,0,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.5
e27ad9b5926d6d4870528ce127d9590e,Stu_0e3975a71f86c46b70860df32a44014f,ctat_session_6d09caa6-08cb-cd54-c4d7-f3e50b10e82a,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.5
c77cf33291955b5af16cd0ed3dad7d7d,Stu_0e3975a71f86c46b70860df32a44014f,ctat_session_6d09caa6-08cb-cd54-c4d7-f3e50b10e82a,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.5
1959990053507921b12cab7e54dac0ee,Stu_0e5a1f494fa8f666936943f6ad870acc,ctat_session_bf6e0d24-6118-f5fb-2265-af8230c0b498,2. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,1. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
e03c1c3142dbd4e28698103190099c5e,Stu_0e5a1f494fa8f666936943f6ad870acc,ctat_session_bf6e0d24-6118-f5fb-2265-af8230c0b498,4. Which of the following statements aligns best with the rationale you chose and explained in Questions 2 and 3?,0,3. Why do you think the approach you selected in Question 2 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
98b06312dda058d0cbf3481fb2cb1da2,Stu_0e5a1f494fa8f666936943f6ad870acc,ctat_session_801d596b-b8c5-bc00-01b5-f854d8312af2,10. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,9. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
59fb2b38f7bc80dd1f33c179f5208743,Stu_0e8d7922d56eefe57f1ddc9038206c65,ctat_session_8226c4b4-f789-892a-f057-2a5a44a51ae7,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,0,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
0da0687a3af8f919ba31422edf87ec4c,Stu_0e8d7922d56eefe57f1ddc9038206c65,ctat_session_8226c4b4-f789-892a-f057-2a5a44a51ae7,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
e9b53846bad93bc5cbf382c58f10da3f,Stu_0e8d7922d56eefe57f1ddc9038206c65,ctat_session_8226c4b4-f789-892a-f057-2a5a44a51ae7,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
bf0238462ae088759de1dbfe92db9b66,Stu_0e8d7922d56eefe57f1ddc9038206c65,ctat_session_8226c4b4-f789-892a-f057-2a5a44a51ae7,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
ba042a0e7639d1460b9122edcab850cb,Stu_103116bd97e4357558f0fc2fe4056bab,ctat_session_1ddfae8a-f16e-e8e5-7f72-54c55f321f1b,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
0b5a59273db9fb9c0d88dc47b8629992,Stu_103116bd97e4357558f0fc2fe4056bab,ctat_session_1ddfae8a-f16e-e8e5-7f72-54c55f321f1b,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
