Row,Sample Name,Transaction Id,Anon Student Id,Session Id,Time,Time Zone,Duration (sec),Student Response Type,Student Response Subtype,Tutor Response Type,Tutor Response Subtype,Level (Lesson),Level (Level2),Problem Name,Problem View,Problem Start Time,Step Name,Attempt At Step,Is Last Attempt,Outcome,Selection,Action,Input,Rater 1: Obviously AI-generated Response (yes=1; no= 0),Rater 2: Obviously AI-generated Response (yes=1; no= 0),Source of Truth: Obviously AI-generated,"Rater 1: Authentic, Real Person Response (yes=1; no=0)","Rater 2: Authentic, Real Person Response (yes=1; no=0)","Source of Truth: Authentic, Real Person",Feedback Text,Feedback Classification,Help Level,Total Num Hints,KC (Single-KC),KC Category (Single-KC),KC (Unique-step),KC Category (Unique-step),School,Class,CF (AI_Evaluation),CF (AI_Rephrased_Response),CF (AI_Request_Counter),CF (AiEnabled),CF (Condition),CF (Counterbalanced),CF (Sequence),CF (tool_event_time),CF (tutor_event_time),Event Type
132609,All Data,a3b75b75c3c84e3cb369dd3aa787f9d3,Stu_925c23440b4f29bb56c0f420cfd61ad0,ctat_session_ad9c4c3a-77ef-3370-4185-9723781a398c,11/25/2024 3:02,UTC,0,ATTEMPT,,RESULT,,Determining What Students Know,Scenario_Roberto,9. What exactly would you say to Roberto to begin helping him solve the math problem?,1,11/25/2024 3:02,9 open response,1,1,,9,open response,What do you know you can do with fractions,0,0,0,1,1,1,,,,,Single-KC,,KC652,,[REDACTED] Tutoring,[REDACTED] Lessons,,,,,Mixed,"Scenario Cindy, Scenario  Roberto",,2024-11-25 03:02:55.960 UTC,2024-11-25 03:02:55.960 UTC,
62489,All Data,eb5e804b87695aad92948683747f3b9f,Stu_497d9ebcb8cd369f2bcd10adb30928c1,ctat_session_6a45fd95-c8e5-ffbd-c1b1-432f5beebe0c,10/20/2024 19:32,UTC,0,ATTEMPT,,RESULT,,Determining What Students Know,Scenario_Cindy,9. What exactly would you say to Cindy to begin helping her solve the math problem?,1,10/20/2024 19:32,9 open response,1,1,,9,open response,"Cindy, is there anything that you about this triangle or about any triangles in general?",0,0,0,0,1,1,,,,,Single-KC,,KC1063,,CMU E-Learning Design Principles Course,[REDACTED] Lessons,,,,,Mixed,"Scenario Roberto, Scenario  Cindy",,2024-10-20 19:32:53.565 UTC,2024-10-20 19:32:53.566 UTC,
212255,All Data,4f7491c9d79aa11d6917fc2f5b32fdde,Stu_eff9d3b39c7d708e748212a6ee2f89d6,ctat_session_f5f6478e-eecf-1559-864e-8e296b2b5e63,11/4/2024 21:33,UTC,0,ATTEMPT,,RESULT,,Determining What Students Know,Scenario_Roberto,11. Why do you think the approach you selected in Question 10 will best support Roberto in solving the math problem?,1,11/4/2024 21:33,11 open response,1,1,,11,open response,"This approach is effective because it encourages Roberto to articulate his current understanding, which helps in assessing his prior knowledge. It also engages him in the problem-solving process from the start, promoting active learning and critical thinking.",1,1,1,0,0,0,,,,,Single-KC,,KC1420,,[REDACTED] Tutoring,[REDACTED] Lessons,,,,,Mixed,"Scenario Cindy, Scenario  Roberto",,2024-11-04 21:33:01.695 UTC,2024-11-04 21:33:01.695 UTC,
222719,All Data,63108e0b7421b51a0a77270ca3bbcbf8,Stu_ff57215fb4a3d965ed13cac205a4e0a0,ctat_session_f49a1ec4-6f11-d402-23e4-29465dd4657e,9/28/2024 20:48,UTC,0,ATTEMPT,,RESULT,,Determining What Students Know,Scenario_Cindy,9. What exactly would you say to Cindy to begin helping her solve the math problem?,1,9/28/2024 20:48,9 open response,1,1,,9,open response,what information can we get from the triangle,0,0,0,1,1,1,,,,,Single-KC,,KC1063,,[REDACTED] Tutoring,[REDACTED] Lessons,,,,,Mixed,"Scenario Roberto, Scenario  Cindy",,2024-09-28 20:48:49.886 UTC,2024-09-28 20:48:49.886 UTC,
91659,All Data,bc2d8827518270437c2c99fa9ad48ded,Stu_69441716d3d6c48e87e1b996cb0610e6,ctat_session_1d0bf1a6-b674-39fc-8030-98e7b74f2e9f,4/19/2024 18:35,UTC,0,ATTEMPT,,RESULT,,Determining What Students Know,Scenario_Roberto,9. What exactly would you say to Roberto to begin helping him solve the math problem?,1,4/19/2024 18:35,9 open response,1,1,,9,open response,"When solving equation between fractions, what is the first thing to do?",0,0,0,1,1,1,,,,,Single-KC,,KC652,,[REDACTED] Tutoring,[REDACTED] Lessons,,,,,Mixed,"Scenario Cindy, Scenario  Roberto",,2024-04-19 18:35:24.146 UTC,2024-04-19 18:35:24.146 UTC,
5296,All Data,7ba0d7ba938483c824205d0826dcb108,Stu_0755ba73ee26e7e1ac55f6fb3ac68183,ctat_session_84890922-4222-7fdc-0a6b-b540f3a24c13,11/6/2024 14:52,UTC,0,ATTEMPT,,RESULT,,Determining What Students Know,Scenario_Roberto,11. Why do you think the approach you selected in Question 10 will best support Roberto in solving the math problem?,1,11/6/2024 14:52,11 open response,1,1,,11,open response,"By asking Roberto to share what he already knows, the tutor can better understand his current understanding. This helps tailor the explanation to his specific needs, building on his existing knowledge and addressing any gaps.",1,1,1,0,0,0,,,,,Single-KC,,KC1420,,[REDACTED] Tutoring,[REDACTED] Lessons,,,,,Mixed,"Scenario Cindy, Scenario  Roberto",,2024-11-06 14:52:21.607 UTC,2024-11-06 14:52:21.607 UTC,
179744,All Data,7cfb2874fcb787fc51952a2557700d43,Stu_c7a26f81e2b9e55732b06b28ea9e706d,ctat_session_a2289d34-a7d3-73b0-eac4-14b493a7eeed,10/3/2024 23:13,UTC,0,ATTEMPT,,RESULT,,Determining What Students Know,Scenario_Cindy,9. What exactly would you say to Cindy to begin helping her solve the math problem?,1,10/3/2024 23:13,9 open response,1,1,,9,open response,"Okay, Cindy, let's take a look at the triangle together. Can you tell me what you know about the properties of triangles?",0,1,0,1,0,1,,,,,Single-KC,,KC1063,,[REDACTED] Tutoring,[REDACTED] Lessons,,,,,Mixed,"Scenario Roberto, Scenario  Cindy",,2024-10-03 23:13:31.251 UTC,2024-10-03 23:13:31.252 UTC,
33944,All Data,45d90681d7474656a6b9de903de09855,Stu_28ddda1ad9f2db0b35e1a861da036872,ctat_session_466c8adb-2864-2cd5-c481-4e12ca8c79a1,11/18/2024 14:54,UTC,0,ATTEMPT,,RESULT,,Determining What Students Know,Scenario_Cindy,9. What exactly would you say to Cindy to begin helping her solve the math problem?,1,11/18/2024 14:54,9 open response,1,1,,9,open response,"I would say to Cindy: ""Let's start by looking at the triangle. Do you know any information about the other angles or sides in the triangle? Sometimes we can use the fact that the angles in any triangle add up to 180 degrees. Let's see what we know and work from there."" This approach helps Cindy break down the problem step by step and encourages her to use what she already knows.",1,1,1,0,0,0,,,,,Single-KC,,KC1063,,[REDACTED] Tutoring,[REDACTED] Lessons,,,,,Mixed,"Scenario Roberto, Scenario  Cindy",,2024-11-18 14:54:22.184 UTC,2024-11-18 14:54:22.185 UTC,
134787,All Data,b8ae7486b564a58f4edabba7589e577c,Stu_930c1e673ee2ab54e9faac6f22977b00,ctat_session_06ef50d5-975f-3e1b-388f-820ca22f7f26,6/11/2024 15:08,UTC,0,ATTEMPT,,RESULT,,Determining What Students Know,Scenario_Roberto,11. Why do you think the approach you selected in Question 10 will best support Roberto in solving the math problem?,1,6/11/2024 15:08,11 open response,1,1,,11,open response,"This approach encourages Roberto to articulate his understanding of the problem, allowing the tutor to gauge his prior knowledge and identify any misconceptions. It sets the stage for targeted guidance based on his current understanding.",1,1,1,0,0,0,,,,,Single-KC,,KC1420,,[REDACTED] Tutoring,[REDACTED] Lessons,,,,,Mixed,"Scenario Cindy, Scenario  Roberto",,2024-06-11 15:08:40.430 UTC,2024-06-11 15:08:40.431 UTC,
213214,All Data,97967d58781cef8acc059fb4060450ee,Stu_f05942a9afc18c2218f69cbfbdc39ae5,ctat_session_54a58a1d-a397-e223-acf7-aeae11b19db5,12/6/2024 23:48,UTC,0,ATTEMPT,,RESULT,,Determining What Students Know,Scenario_Roberto,11. Why do you think the approach you selected in Question 10 will best support Roberto in solving the math problem?,1,12/6/2024 23:48,11 open response,1,1,,11,open response,"This approach encourages Roberto to share his understanding, allowing the tutor to assess his knowledge and guide him effectively from his current level.",1,1,1,0,0,0,,,,,Single-KC,,KC1420,,[REDACTED] Tutoring,[REDACTED] Lessons,,,,,Mixed,"Scenario Cindy, Scenario  Roberto",,2024-12-06 23:48:58.518 UTC,2024-12-06 23:48:58.519 UTC,
52622,All Data,dfb0a1723d1c6bcafe3b103cc1c75a76,Stu_3e4efdaaa468e057b2624264cac89944,ctat_session_790ed5e8-69ba-4048-c62c-95c2e35f7127,6/27/2023 4:11,UTC,0,ATTEMPT,,RESULT,,Determining What Students Know,Roberto,9. What exactly would you say to Roberto to begin helping him solve the math problem?,2,6/27/2023 4:11,9 open response,1,1,,9,open response,What information do you think would be helpful to know here?,0,0,0,1,1,1,,,,,Single-KC,,,,Carnegie Mellon University,[REDACTED] Lessons,,,,,Mixed,"Cindy, Roberto",scenario-2,2023-06-27 04:11:29.657 UTC,2023-06-27 04:11:29.658 UTC,
166500,All Data,cdbdd0ec24b56b5dcdcc81fa5bd4e3bb,Stu_b6499aae97f76aa5aa5ce6ba9d4e1f7b,ctat_session_1bd45c93-7790-2f44-5356-b62bd65e25ee,1/19/2024 14:26,UTC,0,ATTEMPT,,RESULT,,Determining What Students Know,Scenario_Roberto,9. What exactly would you say to Roberto to begin helping him solve the math problem?,1,1/19/2024 14:26,9 open response,1,1,,9,open response,"That's okay, what do you know about the problem?",0,0,0,1,1,1,,,,,Single-KC,,KC652,,[REDACTED] Tutoring,[REDACTED] Lessons,,,,,Mixed,"Scenario Cindy, Scenario  Roberto",,2024-01-19 14:26:26.074 UTC,2024-01-19 14:26:26.078 UTC,
80509,All Data,cf4e3c0ca5d82dfbb6c5af94af77bb76,Stu_5b389ac1226bff8764e48c44647e256e,ctat_session_5b3b2a98-9037-f279-e546-39d1efedcce1,8/12/2024 22:23,UTC,0,ATTEMPT,,RESULT,,Determining What Students Know,Scenario_Roberto,9. What exactly would you say to Roberto to begin helping him solve the math problem?,1,8/12/2024 22:23,9 open response,1,1,,9,open response,"Roberto, let's start by looking at the fractions you have. Do you remember any steps for simplifying fractions or finding equivalent fractions? What do you know about how fractions can be made equivalent?",1,0,1,0,0,0,,,,,Single-KC,,KC652,,Tutor Teens,[REDACTED] Lessons,,,,,Mixed,"Scenario Cindy, Scenario  Roberto",,2024-08-12 22:23:32.469 UTC,2024-08-12 22:23:32.470 UTC,
202720,All Data,81ca7575181a16e4afca8e7dd8a50ea5,Stu_e697196e2e6e5426687a5e8b5c749500,ctat_session_bed04efb-4d53-8379-d933-ade904037cb9,11/3/2023 20:45,UTC,0,ATTEMPT,,RESULT,,Determining What Students Know,Scenario_Cindy,9. What exactly would you say to Cindy to begin helping her solve the math problem?,1,11/3/2023 20:45,9 open response,1,1,,9,open response,Let-s break it down. What do you know. (she replies) what do you need to find( she replies). What do you this to do? and help where she is lacking,0,0,0,1,0,1,,,,,Single-KC,,KC1063,,[REDACTED] Tutoring,[REDACTED] Lessons,,,,,Mixed,"Scenario Roberto, Scenario  Cindy",,2023-11-03 20:45:29.519 UTC,2023-11-03 20:45:29.520 UTC,
116537,All Data,03a7825cfd18db4c1b539b6a6efcc763,Stu_81cafc3da710a87d8a2c049d1f1defcb,ctat_session_c1728199-8807-febb-b8f3-75f7c730b7d0,11/15/2024 21:15,UTC,0,ATTEMPT,,RESULT,,Determining What Students Know,Scenario_Cindy,9. What exactly would you say to Cindy to begin helping her solve the math problem?,1,11/15/2024 21:15,9 open response,1,1,,9,open response,"Let's start by looking at the triangle together. Do you know the sum of the angles in a triangle? Great, the sum is always 180 degrees. Are there any other angles labeled in the diagram or any other clues given? Let's use what we know to find the missing angle x.""",1,1,1,0,0,0,,,,,Single-KC,,KC1063,,[REDACTED] Tutoring,[REDACTED] Lessons,,,,,Mixed,"Scenario Roberto, Scenario  Cindy",,2024-11-15 21:15:19.650 UTC,2024-11-15 21:15:19.650 UTC,
118341,All Data,0d9af3be9e11b79cef1f86724e938313,Stu_862960d4d48642dc636d7b5f3b535761,ctat_session_8397c409-2483-423b-5b0f-f3c19f2f95bd,11/10/2023 6:53,UTC,0,ATTEMPT,,RESULT,,Determining What Students Know,Scenario_Roberto,11. Why do you think the approach you selected in Question 10 will best support Roberto in solving the math problem?,1,11/10/2023 6:53,11 open response,1,1,,11,open response,it helps him to explain the question and find the solution.,0,0,0,1,1,1,,,,,Single-KC,,KC1420,,[REDACTED] Tutoring,[REDACTED] Lessons,,,,,Mixed,"Scenario Cindy, Scenario  Roberto",,2023-11-10 06:53:54.800 UTC,2023-11-10 06:53:54.801 UTC,
12879,All Data,d2533bfab6559d43376b7106683f2600,Stu_12d9a449c9ea341c9add6eb8b0aa3b33,ctat_session_15b05088-849d-c07a-2445-1952003c177f,7/16/2024 13:57,UTC,0,ATTEMPT,,RESULT,,Determining What Students Know,Scenario_Roberto,11. Why do you think the approach you selected in Question 10 will best support Roberto in solving the math problem?,1,7/16/2024 13:57,11 open response,1,1,,11,open response,"Tutors should give students the information they need to solve a problem, such as how to simplify fractions, at the beginning of a lesson to ensure a student does not struggle.",1,1,1,0,0,0,,,,,Single-KC,,KC1420,,fev tutor,[REDACTED] Lessons,,,,,Mixed,"Scenario Cindy, Scenario  Roberto",,2024-07-16 13:57:25.192 UTC,2024-07-16 13:57:25.193 UTC,
222721,All Data,127271f9a55392257efb90919274d616,Stu_ff57215fb4a3d965ed13cac205a4e0a0,ctat_session_f49a1ec4-6f11-d402-23e4-29465dd4657e,9/28/2024 20:48,UTC,0,ATTEMPT,,RESULT,,Determining What Students Know,Scenario_Cindy,11. Why do you think the tutor's response you selected in Question 10 will best support Cindy in solving the math problem?,1,9/28/2024 20:48,11 open response,1,1,,11,open response,start from the basics,0,0,0,1,1,1,,,,,Single-KC,,KC1034,,[REDACTED] Tutoring,[REDACTED] Lessons,,,,,Mixed,"Scenario Roberto, Scenario  Cindy",,2024-09-28 20:48:58.973 UTC,2024-09-28 20:48:58.974 UTC,
185606,All Data,3691928ed88d8d40db76ce51c54a3739,Stu_cf160d41f6a6cd30d1e6a03f61ad8c66,ctat_session_6c8a8262-5ea1-8c46-8bfd-002cbe032ec3,4/19/2024 16:34,UTC,0,ATTEMPT,,RESULT,,Determining What Students Know,Scenario_Roberto,11. Why do you think the approach you selected in Question 10 will best support Roberto in solving the math problem?,1,4/19/2024 16:34,11 open response,1,1,,11,open response,"This approach is effective because it nudges Roberto towards a critical thinking process and encourages him to take the first step in solving the problem independently. Simplifying fractions is a fundamental skill in understanding equivalent fractions, and by starting here, Roberto can build upon his existing knowledge.",1,1,1,0,0,0,,,,,Single-KC,,KC1420,,[REDACTED] Tutoring,[REDACTED] Lessons,,,,,Mixed,"Scenario Cindy, Scenario  Roberto",,2024-04-19 16:34:54.701 UTC,2024-04-19 16:34:54.701 UTC,
